doi,title,year,journal,themes,methods,split
https://doi.org/10.5194/esd-7-353-2016,Revolutions in energy input and material cycling in Earth history and human history,2016,Earth System Dynamics,unclassified,unspecified,train
https://doi.org/10.5194/esd-7-371-2016,Atmospheric rivers moisture sources from a Lagrangian perspective,2016,Earth System Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling;review_synthesis,train
https://doi.org/10.5194/esd-7-453-2016,Alluvial plain dynamics in the southern Amazonian foreland basin,2016,Earth System Dynamics,dynamics-weather-systems,unspecified,train
https://doi.org/10.5194/esd-7-469-2016,Geoengineering as a design problem,2016,Earth System Dynamics,dynamics-weather-systems;atmospheric-chemistry;climate-variability-change,unspecified,train
https://doi.org/10.5194/esd-7-659-2016,Hazard interactions and interaction networks (cascades) within multi-hazard methodologies,2016,Earth System Dynamics,observations-instruments;extremes,review_synthesis,development
https://doi.org/10.5194/esd-7-681-2016,Hemispherically asymmetric volcanic forcing of tropical hydroclimate during the last millennium,2016,Earth System Dynamics,atmospheric-chemistry;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/esd-7-767-2016,Seasonality and spatial variability of dynamic precipitation controls on the Tibetan Plateau,2016,Earth System Dynamics,cloud-precipitation-microphysics;observations-instruments;climate-variability-change,observation;numerical_modeling,train
https://doi.org/10.5194/esd-7-813-2016,Towards improved and more routine Earth system model evaluation in CMIP,2016,Earth System Dynamics,dynamics-weather-systems;climate-variability-change;earth-system-models;model-evaluation-downscaling,numerical_modeling,train
https://doi.org/10.5194/esd-8-1-2017,Climate engineering by mimicking natural dust climate control: the iron salt aerosol method,2017,Earth System Dynamics,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols;air-quality-exposure,unspecified,train
https://doi.org/10.5194/esd-8-1237-2017,Synergy between land use and climate change increases future fire risk in Amazon forests,2017,Earth System Dynamics,dynamics-weather-systems;remote-sensing-retrieval;climate-variability-change,remote_sensing,blind_test
https://doi.org/10.5194/esd-8-147-2017,Role of moisture transport for Central American precipitation,2017,Earth System Dynamics,dynamics-weather-systems;cloud-precipitation-microphysics;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/esd-8-225-2017,Drought and flood in the Anthropocene: feedback mechanisms in reservoir operation,2017,Earth System Dynamics,extremes;hydrometeorology,review_synthesis,train
https://doi.org/10.5194/esd-8-235-2017,Accounting for the climate–carbon feedback in emission metrics,2017,Earth System Dynamics,dynamics-weather-systems;atmospheric-chemistry;aerosols;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/esd-8-337-2017,"Prevailing climatic trends and runoff response from Hindukush–Karakoram–Himalaya, upper Indus Basin",2017,Earth System Dynamics,observations-instruments;climate-variability-change;hydrometeorology,observation;numerical_modeling,train
https://doi.org/10.5194/esd-8-369-2017,Current challenges of implementing anthropogenic land-use and land-cover change in models contributing to climate change assessments,2017,Earth System Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling;review_synthesis,train
https://doi.org/10.5194/esd-8-439-2017,Evapotranspiration seasonality across the Amazon Basin,2017,Earth System Dynamics,dynamics-weather-systems;atmospheric-radiation;hydrometeorology,unspecified,train
https://doi.org/10.5194/esd-8-547-2017,Emission metrics for quantifying regional climate impacts of aviation,2017,Earth System Dynamics,atmospheric-chemistry;aerosols;air-quality-exposure;model-evaluation-downscaling,unspecified,train
https://doi.org/10.5194/esd-8-577-2017,Young people's burden: requirement of negative CO 2 emissions,2017,Earth System Dynamics,dynamics-weather-systems;climate-variability-change,unspecified,train
https://doi.org/10.5194/esd-8-677-2017,Multivariate anomaly detection for Earth observations: a comparison of algorithms and feature extraction techniques,2017,Earth System Dynamics,forecasting-predictability;observations-instruments,observation,train
https://doi.org/10.5194/esd-8-827-2017,Community climate simulations to assess avoided impacts in 1.5 and 2 °C futures,2017,Earth System Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,development
https://doi.org/10.5194/esd-8-977-2017,Towards representing human behavior and decision making in Earth system models – an overview of techniques and approaches,2017,Earth System Dynamics,dynamics-weather-systems;observations-instruments;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/esd-9-1025-2018,A theory of Pleistocene glacial rhythmicity,2018,Earth System Dynamics,observations-instruments,observation,train
https://doi.org/10.5194/esd-9-1085-2018,The point of no return for climate action: effects of climate uncertainty and risk tolerance,2018,Earth System Dynamics,dynamics-weather-systems;climate-variability-change;quality-control-uncertainty,unspecified,blind_test
https://doi.org/10.5194/esd-9-1107-2018,Varying soil moisture–atmosphere feedbacks explain divergent temperature extremes and precipitation projections in central Europe,2018,Earth System Dynamics,dynamics-weather-systems;cloud-precipitation-microphysics;climate-variability-change;extremes;hydrometeorology;land-atmosphere,numerical_modeling,train
https://doi.org/10.5194/esd-9-1155-2018,ESD Ideas: a simple proposal to improve the contribution of IPCC WGI to the assessment and communication of climate change risks,2018,Earth System Dynamics,climate-variability-change,review_synthesis,blind_test
https://doi.org/10.5194/esd-9-1235-2018,Simulation of observed climate changes in 1850–2014 with climate model INM-CM5,2018,Earth System Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/esd-9-1243-2018,Cascading transitions in the climate system,2018,Earth System Dynamics,dynamics-weather-systems,unspecified,blind_test
https://doi.org/10.5194/esd-9-135-2018,Selecting a climate model subset to optimise key ensemble properties,2018,Earth System Dynamics,forecasting-predictability;climate-variability-change;extremes;hydrometeorology,numerical_modeling,train
https://doi.org/10.5194/esd-9-167-2018,"A new moisture tagging capability in the Weather Research and Forecasting model: formulation, validation and application to the 2014 Great Lake-effect snowstorm",2018,Earth System Dynamics,dynamics-weather-systems;forecasting-predictability;observations-instruments;climate-variability-change;quality-control-uncertainty,observation;numerical_modeling,train
https://doi.org/10.5194/esd-9-211-2018,"Quantification of the impacts of climate change and human agricultural activities on oasis water requirements in an arid region: a case study of the Heihe River basin, China",2018,Earth System Dynamics,climate-variability-change;land-atmosphere,unspecified,train
https://doi.org/10.5194/esd-9-227-2018,Regional scaling of annual mean precipitation and water availability with global temperature change,2018,Earth System Dynamics,cloud-precipitation-microphysics;climate-variability-change;extremes;hydrometeorology,numerical_modeling,blind_test
https://doi.org/10.5194/esd-9-267-2018,Global drought and severe drought-affected populations in 1.5 and 2 °C warmer worlds,2018,Earth System Dynamics,climate-variability-change;extremes;hydrometeorology,numerical_modeling,development
https://doi.org/10.5194/esd-9-313-2018,A bias-corrected CMIP5 dataset for Africa using the CDF-t method – a contribution to agricultural impact studies,2018,Earth System Dynamics,climate-variability-change;earth-system-models,numerical_modeling,development
https://doi.org/10.5194/esd-9-339-2018,Assessing carbon dioxide removal through global and regional ocean alkalinization under high and low emission pathways,2018,Earth System Dynamics,dynamics-weather-systems;ocean-atmosphere,unspecified,train
https://doi.org/10.5194/esd-9-459-2018,European climate change at global mean temperature increases of 1.5 and 2 °C above pre-industrial conditions as simulated by the EURO-CORDEX regional climate models,2018,Earth System Dynamics,dynamics-weather-systems;aerosols;climate-variability-change;model-evaluation-downscaling,numerical_modeling,train
https://doi.org/10.5194/esd-9-543-2018,Impacts of climate change and climate extremes on major crops productivity in China at a global warming of 1.5 and 2.0 °C,2018,Earth System Dynamics,climate-variability-change;extremes,numerical_modeling,train
https://doi.org/10.5194/esd-9-593-2018,Steering operational synergies in terrestrial observation networks: opportunity for advancing Earth system dynamics modelling,2018,Earth System Dynamics,dynamics-weather-systems;observations-instruments;climate-variability-change,observation;numerical_modeling,development
https://doi.org/10.5194/esd-9-627-2018,Bias correction of surface downwelling longwave and shortwave radiation for the EWEMBI dataset,2018,Earth System Dynamics,dynamics-weather-systems;atmospheric-radiation;climate-variability-change;model-evaluation-downscaling,numerical_modeling,train
https://doi.org/10.5194/esd-9-757-2018,Recent trends in the frequency and duration of global floods,2018,Earth System Dynamics,climate-variability-change;extremes;hydrometeorology,numerical_modeling;review_synthesis,train
https://doi.org/10.5194/esd-9-895-2018,Modelling feedbacks between human and natural processes in the land system,2018,Earth System Dynamics,climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/esd-9-915-2018,Recent changes of relative humidity: regional connections with land and ocean processes,2018,Earth System Dynamics,observations-instruments;climate-variability-change,observation;numerical_modeling,development
https://doi.org/10.5194/esd-9-969-2018,Using network theory and machine learning to predict El Niño,2018,Earth System Dynamics,observations-instruments;climate-variability-change;statistics-causal-ml,numerical_modeling;statistical_ml,train
https://doi.org/10.5194/gmd-10-1175-2017,"The Fire Modeling Intercomparison Project (FireMIP), phase 1: experimental and analytical protocols with detailed model descriptions",2017,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;quality-control-uncertainty,numerical_modeling,blind_test
https://doi.org/10.5194/gmd-10-1403-2017,"Global gridded crop model evaluation: benchmarking, skills, deficiencies and implications",2017,Geoscientific Model Development,climate-variability-change;land-atmosphere;model-evaluation-downscaling;quality-control-uncertainty,numerical_modeling,train
https://doi.org/10.5194/gmd-10-1487-2017,The Met Office Unified Model Global Atmosphere 6.0/6.1 and JULES Global Land 6.0/6.1 configurations,2017,Geoscientific Model Development,observations-instruments;climate-variability-change,observation;numerical_modeling,blind_test
https://doi.org/10.5194/gmd-10-1703-2017,Description and evaluation of the Community Multiscale Air Quality (CMAQ) modeling system version 5.1,2017,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols;air-quality-exposure,numerical_modeling,train
https://doi.org/10.5194/gmd-10-1903-2017,GLEAM v3: satellite-based land evaporation and root-zone soil moisture,2017,Geoscientific Model Development,cloud-precipitation-microphysics;remote-sensing-retrieval;observations-instruments;hydrometeorology;land-atmosphere,observation;remote_sensing;numerical_modeling,development
https://doi.org/10.5194/gmd-10-2057-2017,Historical greenhouse gas concentrations for climate modelling (CMIP6),2017,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols;climate-variability-change;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/gmd-10-2141-2017,A global wetland methane emissions and uncertainty dataset for atmospheric chemical transport models (WetCHARTs version 1.0),2017,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;climate-variability-change;quality-control-uncertainty,numerical_modeling,train
https://doi.org/10.5194/gmd-10-2247-2017,Solar forcing for CMIP6 (v3.2),2017,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/gmd-10-2379-2017,Skill and independence weighting for multi-model assessments,2017,Geoscientific Model Development,climate-variability-change;extremes;hydrometeorology,numerical_modeling;review_synthesis,train
https://doi.org/10.5194/gmd-10-3297-2017,"Development and performance of a new version of the OASIS coupler, OASIS3-MCT_3.0",2017,Geoscientific Model Development,climate-variability-change,numerical_modeling,blind_test
https://doi.org/10.5194/gmd-10-3329-2017,Historic global biomass burning emissions for CMIP6 (BB4CMIP) based on merging satellite observations with proxies and fire models (1750–2015),2017,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols;remote-sensing-retrieval;observations-instruments;earth-system-models,observation;remote_sensing;numerical_modeling,train
https://doi.org/10.5194/gmd-10-3715-2017,The BRIDGE HadCM3 family of climate models: HadCM3@Bristol v1.0,2017,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/gmd-10-3745-2017,A representation of the phosphorus cycle for ORCHIDEE (revision 4520),2017,Geoscientific Model Development,dynamics-weather-systems;land-atmosphere,unspecified,train
https://doi.org/10.5194/gmd-10-3979-2017,"The PMIP4 contribution to CMIP6 – Part 2: Two interglacials, scientific objective and experimental design for Holocene and Last Interglacial simulations",2017,Geoscientific Model Development,paleoclimate;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/gmd-10-4005-2017,"The PMIP4 contribution to CMIP6 – Part 3: The last millennium, scientific objective, and experimental design for the PMIP4 past1000 simulations",2017,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/gmd-10-4035-2017,The PMIP4 contribution to CMIP6 – Part 4: Scientific objectives and experimental design of the PMIP4-CMIP6 Last Glacial Maximum experiments and PMIP4 sensitivity experiments,2017,Geoscientific Model Development,climate-variability-change;paleoclimate;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/gmd-10-4145-2017,Curriculum vitae of the LOTOS–EUROS (v2.0) chemistry transport model,2017,Geoscientific Model Development,atmospheric-chemistry;aerosols;air-quality-exposure,numerical_modeling,train
https://doi.org/10.5194/gmd-10-4175-2017,Parcels v0.9: prototyping a Lagrangian ocean analysis framework for the petascale age,2017,Geoscientific Model Development,unclassified,unspecified,train
https://doi.org/10.5194/gmd-10-4321-2017,Assessing the impacts of 1.5 °C global warming – simulation protocol of the Inter-Sectoral Impact Model Intercomparison Project (ISIMIP2b),2017,Geoscientific Model Development,climate-variability-change;quality-control-uncertainty,numerical_modeling,development
https://doi.org/10.5194/gmd-10-4367-2017,SedFoam-2.0: a 3-D two-phase flow numerical model for sediment transport,2017,Geoscientific Model Development,dynamics-weather-systems,numerical_modeling,development
https://doi.org/10.5194/gmd-10-553-2017,"r.avaflow v1, an advanced open-source computational framework for the propagation and interaction of two-phase mass flows",2017,Geoscientific Model Development,extremes;hydrometeorology,review_synthesis,blind_test
https://doi.org/10.5194/gmd-10-585-2017,AerChemMIP: quantifying the effects of chemistry and aerosols in CMIP6,2017,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols;earth-system-models,numerical_modeling,blind_test
https://doi.org/10.5194/gmd-10-639-2017,Review of the global models used within phase 1 of the Chemistry–Climate Model Initiative (CCMI),2017,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols,numerical_modeling;review_synthesis,train
https://doi.org/10.5194/gmd-11-1033-2018,The PMIP4 contribution to CMIP6 – Part 1: Overview and over-arching analysis plan,2018,Geoscientific Model Development,climate-variability-change;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/gmd-11-1133-2018,The Carbon Dioxide Removal Model Intercomparison Project (CDRMIP): rationale and experimental protocol for CMIP6,2018,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models;quality-control-uncertainty,numerical_modeling,development
https://doi.org/10.5194/gmd-11-1343-2018,LPJmL4 – a dynamic global vegetation model with managed land – Part 1: Model description,2018,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;land-atmosphere,numerical_modeling,train
https://doi.org/10.5194/gmd-11-1405-2018,OpenDrift v1.0: a generic framework for trajectory modelling,2018,Geoscientific Model Development,dynamics-weather-systems,numerical_modeling,development
https://doi.org/10.5194/gmd-11-1421-2018,A protocol for the intercomparison of marine fishery and ecosystem models: Fish-MIP v1.0,2018,Geoscientific Model Development,ocean-atmosphere;quality-control-uncertainty,numerical_modeling,train
https://doi.org/10.5194/gmd-11-1537-2018,"ARTS, the Atmospheric Radiative Transfer Simulator – version 2.2, the planetary toolbox edition",2018,Geoscientific Model Development,cloud-precipitation-microphysics;atmospheric-radiation;atmospheric-chemistry;aerosols,unspecified,train
https://doi.org/10.5194/gmd-11-1607-2018,Boundary conditions for the Middle Miocene Climate Transition (MMCT v1.0),2018,Geoscientific Model Development,unclassified,unspecified,train
https://doi.org/10.5194/gmd-11-1929-2018,Overview of the Meso-NH model version 5.4 and its applications,2018,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change,numerical_modeling,development
https://doi.org/10.5194/gmd-11-2273-2018,FAIR v1.3: a simple emissions-based impulse response and carbon cycle model,2018,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols;climate-variability-change;earth-system-models,numerical_modeling,blind_test
https://doi.org/10.5194/gmd-11-2429-2018,PCR-GLOBWB 2: a 5 arcmin global hydrological and water resources model,2018,Geoscientific Model Development,observations-instruments;extremes;hydrometeorology,observation;numerical_modeling;review_synthesis,train
https://doi.org/10.5194/gmd-11-2455-2018,Atmospheric River Tracking Method Intercomparison Project (ARTMIP): project goals and experimental design,2018,Geoscientific Model Development,cloud-precipitation-microphysics;observations-instruments;climate-variability-change;quality-control-uncertainty,observation;numerical_modeling,train
https://doi.org/10.5194/gmd-11-2541-2018,"Geodynamic diagnostics, scientific visualisation and StagLab 3.0",2018,Geoscientific Model Development,unclassified,unspecified,train
https://doi.org/10.5194/gmd-11-2717-2018,An update on the RTTOV fast radiative transfer model (currently at version 12),2018,Geoscientific Model Development,dynamics-weather-systems;cloud-precipitation-microphysics;atmospheric-radiation;atmospheric-chemistry;aerosols,numerical_modeling,train
https://doi.org/10.5194/gmd-11-2995-2018,"A new version of the CABLE land surface model (Subversion revision r4601) incorporating land use and land cover change, woody vegetation demography, and a novel optimisation-based approach to plant coordination of photosynthesis",2018,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;land-atmosphere,numerical_modeling;review_synthesis,train
https://doi.org/10.5194/gmd-11-3045-2018,"EcH 2 O-iso 1.0: water isotopes and age tracking in a process-based, distributed ecohydrological model",2018,Geoscientific Model Development,atmospheric-chemistry;hydrometeorology,numerical_modeling,development
https://doi.org/10.5194/gmd-11-3481-2018,The Variable Infiltration Capacity model version 5 (VIC-5): infrastructure improvements for new applications and reproducibility,2018,Geoscientific Model Development,cloud-precipitation-microphysics;observations-instruments;hydrometeorology;research-integrity-writing,observation;numerical_modeling,train
https://doi.org/10.5194/gmd-11-369-2018,Historical (1750–2014) anthropogenic emissions of reactive gases and aerosols from the Community Emissions Data System (CEDS),2018,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols;climate-variability-change,unspecified,train
https://doi.org/10.5194/gmd-11-3999-2018,Challenges and design choices for global weather and climate models based on machine learning,2018,Geoscientific Model Development,forecasting-predictability;climate-variability-change;hydrometeorology;statistics-causal-ml,numerical_modeling;statistical_ml,blind_test
https://doi.org/10.5194/gmd-11-4537-2018,A protocol for an intercomparison of biodiversity and ecosystem services models using harmonized land-use and climate scenarios,2018,Geoscientific Model Development,quality-control-uncertainty,numerical_modeling,development
https://doi.org/10.5194/gmd-11-5027-2018,ESM-SnowMIP: assessing snow models and quantifying snow-related climate feedbacks,2018,Geoscientific Model Development,observations-instruments;climate-variability-change;hydrometeorology;earth-system-models,observation;numerical_modeling,train
https://doi.org/10.5194/gmd-12-1-2019,GemPy 1.0: open-source stochastic geological modeling and inversion,2019,Geoscientific Model Development,unclassified,numerical_modeling,train
https://doi.org/10.5194/gmd-12-1087-2019,SEAS5: the new ECMWF seasonal forecast system,2019,Geoscientific Model Development,dynamics-weather-systems;forecasting-predictability;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/gmd-12-1139-2019,The Polar Amplification Model Intercomparison Project (PAMIP) contribution to CMIP6: investigating the causes and consequences of polar amplification,2019,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models;quality-control-uncertainty,numerical_modeling,train
https://doi.org/10.5194/gmd-12-1165-2019,Devito (v3.1.0): an embedded domain-specific language for finite differences and geophysical exploration,2019,Geoscientific Model Development,unclassified,numerical_modeling,train
https://doi.org/10.5194/gmd-12-1299-2019,MAgPIE 4 – a modular open-source framework for modeling global land systems,2019,Geoscientific Model Development,climate-variability-change,numerical_modeling,blind_test
https://doi.org/10.5194/gmd-12-1443-2019,Global emissions pathways under different socioeconomic scenarios for use in CMIP6: a dataset of harmonized emissions trajectories through the end of the century,2019,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/gmd-12-1573-2019,The Beijing Climate Center Climate System Model (BCC-CSM): the main progress from CMIP5 to CMIP6,2019,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/gmd-12-1847-2019,OceanMesh2D 1.0: MATLAB-based software for two-dimensional unstructured mesh generation in coastal ocean modeling,2019,Geoscientific Model Development,dynamics-weather-systems;ocean-atmosphere,numerical_modeling,train
https://doi.org/10.5194/gmd-12-1909-2019,The Met Office Unified Model Global Atmosphere 7.0/7.1 and JULES Global Land 7.0 configurations,2019,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;climate-variability-change,numerical_modeling,development
https://doi.org/10.5194/gmd-12-2727-2019,"Description and basic evaluation of simulated mean state, internal variability, and climate sensitivity in MIROC6",2019,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;climate-variability-change,numerical_modeling,train
https://doi.org/10.5194/gmd-12-3055-2019,Trend-preserving bias adjustment and statistical downscaling with ISIMIP3BASD (v1.0),2019,Geoscientific Model Development,climate-variability-change;model-evaluation-downscaling;statistics-causal-ml,numerical_modeling;statistical_ml,train
https://doi.org/10.5194/gmd-12-3241-2019,Max Planck Institute Earth System Model (MPI-ESM1.2) for the High-Resolution Model Intercomparison Project (HighResMIP),2019,Geoscientific Model Development,climate-variability-change;earth-system-models;quality-control-uncertainty,numerical_modeling,development
https://doi.org/10.5194/gmd-12-3571-2019,The Parcels v2.0 Lagrangian framework: new field interpolation schemes,2019,Geoscientific Model Development,dynamics-weather-systems;ocean-atmosphere,unspecified,train
https://doi.org/10.5194/gmd-12-4823-2019,The Canadian Earth System Model version 5 (CanESM5.0.3),2019,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models,numerical_modeling,blind_test
https://doi.org/10.5194/gmd-12-4955-2019,The Lagrangian particle dispersion model FLEXPART version 10.4,2019,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols,numerical_modeling,blind_test
https://doi.org/10.5194/gmd-12-677-2019,"GCAM v5.1: representing the linkages between energy, water, land, climate, and economic systems",2019,Geoscientific Model Development,climate-variability-change,unspecified,train
https://doi.org/10.5194/gmd-12-909-2019,The Open Global Glacier Model (OGGM) v1.1,2019,Geoscientific Model Development,dynamics-weather-systems;observations-instruments;climate-variability-change,observation;numerical_modeling,development
https://doi.org/10.5194/gmd-13-1335-2020,Overview of the PALM model system 6.0,2020,Geoscientific Model Development,land-atmosphere,numerical_modeling,development
https://doi.org/10.5194/gmd-13-2197-2020,Development of the MIROC-ES2L Earth system model and the evaluation of biogeochemical processes and feedbacks,2020,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;climate-variability-change;ocean-atmosphere;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/gmd-13-2631-2020,RainNet v1.0: a convolutional neural network for radar-based precipitation nowcasting,2020,Geoscientific Model Development,forecasting-predictability;cloud-precipitation-microphysics;remote-sensing-retrieval;observations-instruments;extremes;statistics-causal-ml,observation;remote_sensing;numerical_modeling;statistical_ml;review_synthesis,train
https://doi.org/10.5194/gmd-13-3267-2020,Development of the Community Water Model (CWatM v1.04) – a high-resolution hydrological model for global and regional assessment of integrated water resources management,2020,Geoscientific Model Development,hydrometeorology,numerical_modeling;review_synthesis,development
https://doi.org/10.5194/gmd-13-3299-2020,Quantitative assessment of fire and vegetation properties in simulations with fire-enabled vegetation models from the Fire Model Intercomparison Project,2020,Geoscientific Model Development,land-atmosphere;quality-control-uncertainty,numerical_modeling;review_synthesis,train
https://doi.org/10.5194/gmd-13-335-2020,An urban ecohydrological model to quantify the effect of vegetation on urban climate and hydrology (UT&C v1.0),2020,Geoscientific Model Development,air-quality-exposure;hydrometeorology;land-atmosphere,numerical_modeling,train
https://doi.org/10.5194/gmd-13-3571-2020,The shared socio-economic pathway (SSP) greenhouse gas concentrations and their extensions to 2500,2020,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols;climate-variability-change,unspecified,train
https://doi.org/10.5194/gmd-13-5079-2020,The Making of the New European Wind Atlas – Part 2: Production and evaluation,2020,Geoscientific Model Development,unclassified,numerical_modeling,train
https://doi.org/10.5194/gmd-13-5425-2020,Harmonization of global land use change and management for the period 850–2100 (LUH2) for CMIP6,2020,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/gmd-13-6165-2020,"Overview of the Norwegian Earth System Model (NorESM2) and key climate response of CMIP6 DECK, historical, and scenario simulations",2020,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models,numerical_modeling,train
https://doi.org/10.5194/gmd-14-1037-2021,The global water resources and use model WaterGAP v2.2d: model description and evaluation,2021,Geoscientific Model Development,atmospheric-chemistry;observations-instruments;climate-variability-change,observation;numerical_modeling,train
https://doi.org/10.5194/gmd-14-2867-2021,The Community Multiscale Air Quality (CMAQ) model versions 5.3 and 5.3.1: system updates and evaluation,2021,Geoscientific Model Development,cloud-precipitation-microphysics;atmospheric-chemistry;aerosols;air-quality-exposure,numerical_modeling,train
https://doi.org/10.5194/gmd-14-6571-2021,REMIND2.1: transformation and innovation dynamics of the energy-economic system within climate and sustainability limits,2021,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change,unspecified,train
https://doi.org/10.5194/gmd-15-15-2022,PyCO2SYS v1.8: marine carbonate system calculations in Python,2022,Geoscientific Model Development,ocean-atmosphere,unspecified,train
https://doi.org/10.5194/gmd-15-2973-2022,The EC-Earth3 Earth system model for the Coupled Model Intercomparison Project 6,2022,Geoscientific Model Development,atmospheric-chemistry;earth-system-models;quality-control-uncertainty,numerical_modeling,train
https://doi.org/10.5194/gmd-15-3161-2022,GSTools v1.3: a toolbox for geostatistical modelling in Python,2022,Geoscientific Model Development,remote-sensing-retrieval;hydrometeorology;land-atmosphere;statistics-causal-ml,remote_sensing;numerical_modeling;statistical_ml,train
https://doi.org/10.5194/gmd-15-4597-2022,A framework for ensemble modelling of climate change impacts on lakes worldwide: the ISIMIP Lake Sector,2022,Geoscientific Model Development,dynamics-weather-systems;forecasting-predictability;climate-variability-change;ocean-atmosphere,numerical_modeling,train
https://doi.org/10.5194/gmd-15-5481-2022,Root-mean-square error (RMSE) or mean absolute error (MAE): when to use them or not,2022,Geoscientific Model Development,statistics-causal-ml;quality-control-uncertainty,numerical_modeling;statistical_ml,train
https://doi.org/10.5194/gmd-15-9075-2022,The IPCC Sixth Assessment Report WGIII climate assessment of mitigation pathways: from emissions to global temperatures,2022,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change,numerical_modeling;review_synthesis,train
https://doi.org/10.5194/gmd-9-1153-2016,Earth System Chemistry integrated Modelling (ESCiMo) with the Modular Earth Submodel System (MESSy) version 2.51,2016,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;aerosols,numerical_modeling,development
https://doi.org/10.5194/gmd-9-1293-2016,ERSEM 15.06: a generic model for marine biogeochemistry and the ecosystem dynamics of the lower trophic levels,2016,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry;ocean-atmosphere,numerical_modeling,blind_test
https://doi.org/10.5194/gmd-9-1647-2016,The libRadtran software package for radiative transfer calculations (version 2.0.1),2016,Geoscientific Model Development,dynamics-weather-systems;atmospheric-radiation;atmospheric-chemistry;aerosols,unspecified,train
https://doi.org/10.5194/gmd-9-175-2016,Modeling global water use for the 21st century: the Water Futures and Solutions (WFaS) initiative and its approaches,2016,Geoscientific Model Development,hydrometeorology,numerical_modeling,blind_test
https://doi.org/10.5194/gmd-9-1937-2016,Overview of the Coupled Model Intercomparison Project Phase 6 (CMIP6) experimental design and organization,2016,Geoscientific Model Development,dynamics-weather-systems;climate-variability-change;earth-system-models;quality-control-uncertainty,numerical_modeling,train
https://doi.org/10.5194/gmd-9-1977-2016,"LAKE 2.0: a model for temperature, methane, carbon dioxide and oxygen dynamics in lakes",2016,Geoscientific Model Development,dynamics-weather-systems;atmospheric-chemistry,numerical_modeling,train
https://doi.org/10.5194/gmd-9-2415-2016,Improved representation of plant functional types and physiology in the Joint UK Land Environment Simulator (JULES v4.2) using plant trait information,2016,Geoscientific Model Development,dynamics-weather-systems;remote-sensing-retrieval;land-atmosphere,remote_sensing,train
