journal_rank,journal,title,doi,openalex_id,publication_date,year,type,openalex_cited_by_count,authors,topics,is_oa,oa_status,landing_page_url,pdf_url,wos_times_cited,download_status,local_path,sha256,notes
23,Weather and Climate Dynamics,Stratospheric influence on North Atlantic marine cold air outbreaks following sudden stratospheric warming events,https://doi.org/10.5194/wcd-1-541-2020,https://openalex.org/W3093227458,2020-10-17,2020,article,44,Hilla Afargan‐Gerstman; Iuliia Polkova; Lukas Papritz; Paolo Ruggieri; Martin P. King; Panos Athanasiadis; Johanna Baehr; Daniela I. V. Domeisen,Climate variability and models; Arctic and Antarctic ice dynamics; Oceanographic and Atmospheric Processes,True,diamond,https://doi.org/10.5194/wcd-1-541-2020,https://wcd.copernicus.org/articles/1/541/2020/wcd-1-541-2020.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-1-541-2020.pdf,2cda23535fe5858739e8f096c533325576b160aaaefb5f0816788f415a9eab40,
23,Weather and Climate Dynamics,Nonlinearity in the tropospheric pathway of ENSO to the North Atlantic,https://doi.org/10.5194/wcd-1-225-2020,https://openalex.org/W3023920928,2020-05-05,2020,article,47,Bernat Jiménez‐Esteve; Daniela I. V. Domeisen,Climate variability and models; Atmospheric Ozone and Climate; Meteorological Phenomena and Simulations,True,diamond,https://doi.org/10.5194/wcd-1-225-2020,https://wcd.copernicus.org/articles/1/225/2020/wcd-1-225-2020.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-1-225-2020.pdf,0ce055242a96bf82994ce59956669155b38fa44442cd494716f4828d456caafa,
23,Weather and Climate Dynamics,"Future changes in North Atlantic winter cyclones in CESM-LE – Part 1: Cyclone intensity, potential vorticity anomalies, and horizontal wind speed",https://doi.org/10.5194/wcd-3-429-2022,https://openalex.org/W4226298153,2022-04-05,2022,article,49,Edgar Dolores-Tesillos; Franziska Teubler; Stephan Pfahl,Climate variability and models; Tropical and Extratropical Cyclones Research; Meteorological Phenomena and Simulations,True,diamond,https://doi.org/10.5194/wcd-3-429-2022,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,ClimaMeter: contextualizing extreme weather in a changing climate,https://doi.org/10.5194/wcd-5-959-2024,https://openalex.org/W4400954035,2024-07-24,2024,article,41,Davide Faranda; Gabriele Messori; Erika Coppola; Tommaso Alberti; Mathieu Vrac; Flavio Pons; Pascal Yiou; Marion Saint Lu; Andreia N. S. Hisi; Patrick Brockmann; Stavros Dafis; Gianmarco Mengaldo; Robert Vautard,Climate variability and models; Meteorological Phenomena and Simulations; Cryospheric studies and observations,True,diamond,https://doi.org/10.5194/wcd-5-959-2024,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Observations and simulation of intense convection embedded in a warm conveyor belt – how ambient vertical wind shear determines the dynamical impact,https://doi.org/10.5194/wcd-2-89-2021,https://openalex.org/W3092487759,2021-02-02,2021,article,39,Annika Oertel; Michael Sprenger; Hanna Joos; Maxi Boettcher; Heike Konow; Martin Hagen; Heini Wernli,Meteorological Phenomena and Simulations; Atmospheric aerosols and clouds; Climate variability and models,True,diamond,https://doi.org/10.5194/wcd-2-89-2021,https://wcd.copernicus.org/articles/2/89/2021/wcd-2-89-2021.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-2-89-2021.pdf,8c9179167f809d890a783b1a985b1b6691cba1efa031eebb9247d38f91c9ef1a,
23,Weather and Climate Dynamics,Warm conveyor belts in present-day and future climate simulations – Part 1: Climatology and impacts,https://doi.org/10.5194/wcd-4-133-2023,https://openalex.org/W4317905554,2023-01-24,2023,article,35,Hanna Joos; Michael Sprenger; Hanin Binder; Urs Beyerle; Heini Wernli,Climate variability and models; Climate change and permafrost; Meteorological Phenomena and Simulations,True,diamond,https://doi.org/10.5194/wcd-4-133-2023,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,On the occurrence of strong vertical wind shear in the tropopause region: a 10-year ERA5 northern hemispheric study,https://doi.org/10.5194/wcd-2-631-2021,https://openalex.org/W3128621198,2021-07-23,2021,article,33,Thorsten Kaluza; Daniel Kunkel; Peter Hoor,Atmospheric Ozone and Climate; Climate variability and models; Atmospheric chemistry and aerosols,True,diamond,https://doi.org/10.5194/wcd-2-631-2021,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Impacts of the North Atlantic Oscillation on winter precipitations and storm track variability in southeast Canada and the northeast United States,https://doi.org/10.5194/wcd-1-731-2020,https://openalex.org/W3107683650,2020-11-30,2020,article,45,Julien Chartrand; Francesco S. R. Pausata,Climate variability and models; Meteorological Phenomena and Simulations; Tropical and Extratropical Cyclones Research,True,diamond,https://doi.org/10.5194/wcd-1-731-2020,https://wcd.copernicus.org/articles/1/731/2020/wcd-1-731-2020.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-1-731-2020.pdf,ad883febb34088a5dc79eea93ea9cd9d00dfaa73983ec825cf031bbf4182fa69,
23,Weather and Climate Dynamics,Quantifying climate model representation of the wintertime Euro-Atlantic circulation using geopotential-jet regimes,https://doi.org/10.5194/wcd-3-505-2022,https://openalex.org/W4224234840,2022-04-20,2022,article,26,Joshua Dorrington; Kristian Strømmen; Federico Fabiano,Climate variability and models; Meteorological Phenomena and Simulations; Hydrology and Drought Analysis,True,diamond,https://doi.org/10.5194/wcd-3-505-2022,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,High-resolution stable isotope signature of a land-falling atmospheric river in southern Norway,https://doi.org/10.5194/wcd-2-713-2021,https://openalex.org/W3049158092,2021-08-05,2021,article,26,Yongbiao Weng; Aina Johannessen; Harald Sodemann,Groundwater and Isotope Geochemistry; Geology and Paleoclimatology Research; Climate variability and models,True,diamond,https://doi.org/10.5194/wcd-2-713-2021,https://wcd.copernicus.org/articles/2/713/2021/wcd-2-713-2021.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-2-713-2021.pdf,a56f28dbebd8b9d30dca9f3601a2e0f59ea4c7ec2d410dd6c4d242f9f02583ea,
23,Weather and Climate Dynamics,The storm-track suppression over the western North Pacific from a cyclone life-cycle perspective,https://doi.org/10.5194/wcd-2-55-2021,https://openalex.org/W3124544341,2021-01-20,2021,article,40,Sebastian Schemm; Heini Wernli; Hanin Binder,Tropical and Extratropical Cyclones Research; Climate variability and models; Oceanographic and Atmospheric Processes,True,diamond,https://doi.org/10.5194/wcd-2-55-2021,https://wcd.copernicus.org/articles/2/55/2021/wcd-2-55-2021.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-2-55-2021.pdf,9318783dc0dccd1dc501f0ccf10e370333c91fe32fc0937c16303e5357230e76,
23,Weather and Climate Dynamics,The importance of horizontal model resolution on simulated precipitation in Europe – from global to regional models,https://doi.org/10.5194/wcd-2-181-2021,https://openalex.org/W3139317967,2021-03-15,2021,article,40,Gustav Strandberg; Petter Lind,Climate variability and models; Meteorological Phenomena and Simulations; Cryospheric studies and observations,True,diamond,https://doi.org/10.5194/wcd-2-181-2021,https://wcd.copernicus.org/articles/2/181/2021/wcd-2-181-2021.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-2-181-2021.pdf,9bbffd9ceac49a084fe782af25b53522f8c5f9fd0672a53d5131be0203796d3a,
23,Weather and Climate Dynamics,Reanalysis representation of low-level winds in the Antarctic near-coastal region,https://doi.org/10.5194/wcd-3-1415-2022,https://openalex.org/W4310828035,2022-12-02,2022,article,36,Thomas Caton Harrison; Stavroula Biri; Thomas J. Bracegirdle; John King; Elizabeth C. Kent; Étienne Vignon; John Turner,Climate variability and models; Cryospheric studies and observations; Arctic and Antarctic ice dynamics,True,diamond,https://doi.org/10.5194/wcd-3-1415-2022,https://wcd.copernicus.org/articles/3/1415/2022/wcd-3-1415-2022.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-3-1415-2022.pdf,92d982dc5fd8e73929035d4066a572ff3d65e880b513cf9c00e451ce34ab6bcd,
23,Weather and Climate Dynamics,Synoptic processes of winter precipitation in the Upper Indus Basin,https://doi.org/10.5194/wcd-2-1187-2021,https://openalex.org/W4226049139,2021-12-07,2021,article,32,Jean‐Philippe Baudouin; Michael Herzog; Cameron A. Petrie,Climate variability and models; Meteorological Phenomena and Simulations; Plant Water Relations and Carbon Dynamics,True,diamond,https://doi.org/10.5194/wcd-2-1187-2021,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Attribution of precipitation to cyclones and fronts over Europe in a kilometer-scale regional climate simulation,https://doi.org/10.5194/wcd-1-675-2020,https://openalex.org/W3006955158,2020-10-28,2020,article,41,Stefan Rüdisühli; Michael Sprenger; David Leutwyler; Christoph Schär; Heini Wernli,Climate variability and models; Meteorological Phenomena and Simulations; Tropical and Extratropical Cyclones Research,True,diamond,https://doi.org/10.5194/wcd-1-675-2020,https://wcd.copernicus.org/articles/1/675/2020/wcd-1-675-2020.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-1-675-2020.pdf,49bd8dfbf5c08bc381b75a2bd3ffa413c9cea0ff67fefff5437f1c2152311f5d,
23,Weather and Climate Dynamics,Quantifying stratospheric biases and identifying their potential sources in subseasonal forecast systems,https://doi.org/10.5194/wcd-3-977-2022,https://openalex.org/W4292327598,2022-08-19,2022,article,39,Zachary D. Lawrence; Marta Ábalos; Blanca Ayarzagüena; David Barriopedro; Amy H. Butler; Natalia Calvo; Álvaro de la Cámara; Andrew Charlton‐Perez; Daniela I. V. Domeisen; Etienne Dunn‐Sigouin; Javier García‐Serrano; Chaim I. Garfinkel; Neil P. Hindley; Liwei Jia; Martin Jucker; Alexey Yu. Karpechko; Hera Kim; Andrea L. Lang; Simon H. Lee; Pu Lin; Marisol Osman; Froila M. Palmeiro; Judith Perlwitz; Inna Polichtchouk; Jadwiga H. Richter; Chen Schwartz; Seok‐Woo Son; Irene Erner; Masakazu Taguchi; Nicholas Tyrrell; Corwin J. Wright; Rachel W.-Y. Wu,Climate variability and models; Atmospheric Ozone and Climate; Meteorological Phenomena and Simulations,True,diamond,https://doi.org/10.5194/wcd-3-977-2022,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Stratospheric downward wave reflection events modulate North American weather regimes and cold spells,https://doi.org/10.5194/wcd-3-1215-2022,https://openalex.org/W4308630520,2022-11-04,2022,article,36,Gabriele Messori; Marlene Kretschmer; Simon H. Lee; Vivien Wendt,Climate variability and models; Oceanographic and Atmospheric Processes; Atmospheric Ozone and Climate,True,diamond,https://doi.org/10.5194/wcd-3-1215-2022,https://wcd.copernicus.org/articles/3/1215/2022/wcd-3-1215-2022.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-3-1215-2022.pdf,48a2cfa5500994b081e517e1fdd66a79816367f25e9527c069d51f8793cba1f0,
23,Weather and Climate Dynamics,Reconciling conflicting evidence for the cause of the observed early 21st century Eurasian cooling,https://doi.org/10.5194/wcd-4-95-2023,https://openalex.org/W4317211926,2023-01-18,2023,article,31,Stephen Outten; Camille Li; Martin P. King; Lingling Suo; Peter Yu Feng Siew; Ho Nam Cheung; Richard Davy; Etienne Dunn‐Sigouin; Tore Furevik; Shengping He; Erica Madonna; Stefan Sobolowski; Thomas Spengler; Tim Woollings,Arctic and Antarctic ice dynamics; Climate variability and models; Climate change and permafrost,True,diamond,https://doi.org/10.5194/wcd-4-95-2023,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Twenty-first-century Southern Hemisphere impacts of ozone recovery and climate change from the stratosphere to the ocean,https://doi.org/10.5194/wcd-3-139-2022,https://openalex.org/W4226277866,2022-02-01,2022,article,34,Ioana Ivanciu; Katja Matthes; Arne Biastoch; Sebastian Wahl; Jan Harlaß,Climate variability and models; Atmospheric Ozone and Climate; Atmospheric and Environmental Gas Dynamics,True,diamond,https://doi.org/10.5194/wcd-3-139-2022,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Large-scale drivers of the mistral wind: link to Rossby wave life cycles and seasonal variability,https://doi.org/10.5194/wcd-2-609-2021,https://openalex.org/W3129047436,2021-07-22,2021,article,38,Yonatan Givon; Douglas Keller; Vered Silverman; Romain Pennel; Philippe Drobinski; Shira Raveh‐Rubin,Climate variability and models; Meteorological Phenomena and Simulations; Tropical and Extratropical Cyclones Research,True,diamond,https://doi.org/10.5194/wcd-2-609-2021,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Potential-vorticity dynamics of troughs and ridges within Rossby wave packets during a 40-year reanalysis period,https://doi.org/10.5194/wcd-2-535-2021,https://openalex.org/W3093284414,2021-07-06,2021,article,35,Franziska Teubler; Michael Riemer,Climate variability and models; Tropical and Extratropical Cyclones Research; Oceanographic and Atmospheric Processes,True,diamond,https://doi.org/10.5194/wcd-2-535-2021,https://wcd.copernicus.org/articles/2/535/2021/wcd-2-535-2021.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-2-535-2021.pdf,d44067a7c2246e94d5e82a1a714afeb18e145c5dbd4aba74c6cd46cc61997741,
23,Weather and Climate Dynamics,An attempt to explain recent changes in European snowfall extremes,https://doi.org/10.5194/wcd-1-445-2020,https://openalex.org/W3002641035,2020-09-04,2020,article,37,Davide Faranda,Climate variability and models; Meteorological Phenomena and Simulations; Tropical and Extratropical Cyclones Research,True,diamond,https://doi.org/10.5194/wcd-1-445-2020,https://wcd.copernicus.org/articles/1/445/2020/wcd-1-445-2020.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-1-445-2020.pdf,277ecd569279cf6904634101eaa59fbae1a4c528c6823a352eb739811b177d3f,
23,Weather and Climate Dynamics,Understanding the vertical temperature structure of recent record-shattering heatwaves,https://doi.org/10.5194/wcd-5-323-2024,https://openalex.org/W4404051806,2024-03-01,2024,article,21,Belinda Hotz; Lukas Papritz; Matthias Röthlisberger,Climate variability and models; Meteorological Phenomena and Simulations; Climate Change and Health Impacts,True,diamond,https://doi.org/10.5194/wcd-5-323-2024,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Tropopause-level planetary wave source and its role in two-way troposphere–stratosphere coupling,https://doi.org/10.5194/wcd-1-555-2020,https://openalex.org/W3041774062,2020-10-17,2020,article,33,Lina Boljka; Thomas Birner,Atmospheric Ozone and Climate; Climate variability and models; Atmospheric and Environmental Gas Dynamics,True,diamond,https://doi.org/10.5194/wcd-1-555-2020,https://wcd.copernicus.org/articles/1/555/2020/wcd-1-555-2020.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-1-555-2020.pdf,8e6067c5db79209193983bd0448d9990fcfac13a77182feda7187a55230a8f98,
23,Weather and Climate Dynamics,Robust predictors for seasonal Atlantic hurricane activity identified with causal effect networks,https://doi.org/10.5194/wcd-1-313-2020,https://openalex.org/W3016658257,2020-07-13,2020,article,20,Peter Pfleiderer; Carl‐Friedrich Schleussner; Tobias Geiger; Marlene Kretschmer,Tropical and Extratropical Cyclones Research; Climate variability and models; Disaster Management and Resilience,True,diamond,https://doi.org/10.5194/wcd-1-313-2020,https://wcd.copernicus.org/articles/1/313/2020/wcd-1-313-2020.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-1-313-2020.pdf,d28d1999a89efddf2ab3365ec4388dcb6c3367746a412410ff04b03d7d6fb60a,
23,Weather and Climate Dynamics,Interaction between Atlantic cyclones and Eurasian atmospheric blocking drives wintertime warm extremes in the high Arctic,https://doi.org/10.5194/wcd-3-21-2022,https://openalex.org/W4205138694,2022-01-07,2022,article,30,Sonja Murto; Rodrigo Caballero; Gunilla Svensson; Lukas Papritz,Arctic and Antarctic ice dynamics; Climate variability and models; Climate change and permafrost,True,diamond,https://doi.org/10.5194/wcd-3-21-2022,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,The substructure of extremely hot summers in the Northern Hemisphere,https://doi.org/10.5194/wcd-1-45-2020,https://openalex.org/W3007440855,2020-02-26,2020,article,33,Matthias Röthlisberger; Michael Sprenger; Emmanouil Flaounas; Urs Beyerle; Heini Wernli,Climate variability and models; Cryospheric studies and observations; Meteorological Phenomena and Simulations,True,diamond,https://doi.org/10.5194/wcd-1-45-2020,https://wcd.copernicus.org/articles/1/45/2020/wcd-1-45-2020.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-1-45-2020.pdf,8dc83a36c2c0957b1e9c1c4934a40bf38806e3351391de1f6e43b2515e118da1,
23,Weather and Climate Dynamics,Metrics of the Hadley circulation strength and associated circulation trends,https://doi.org/10.5194/wcd-3-625-2022,https://openalex.org/W4282836815,2022-06-14,2022,article,32,Matic Pikovnik; Žiga Zaplotnik; Lina Boljka; Nedjeljka Žagar,Climate variability and models; Atmospheric Ozone and Climate; Atmospheric and Environmental Gas Dynamics,True,diamond,https://doi.org/10.5194/wcd-3-625-2022,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Extreme Atlantic hurricane seasons made twice as likely by ocean warming,https://doi.org/10.5194/wcd-3-471-2022,https://openalex.org/W4224050516,2022-04-13,2022,article,26,Peter Pfleiderer; Shruti Nath; Carl‐Friedrich Schleussner,Tropical and Extratropical Cyclones Research; Climate variability and models; Ocean Waves and Remote Sensing,True,diamond,https://doi.org/10.5194/wcd-3-471-2022,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Polar lows – moist-baroclinic cyclones developing in four different vertical wind shear environments,https://doi.org/10.5194/wcd-2-19-2021,https://openalex.org/W3087540523,2021-01-15,2021,article,34,Patrick Stoll; Thomas Spengler; Annick Terpstra; Rune Grand Graversen,Tropical and Extratropical Cyclones Research; Climate variability and models; Meteorological Phenomena and Simulations,True,diamond,https://doi.org/10.5194/wcd-2-19-2021,https://wcd.copernicus.org/articles/2/19/2021/wcd-2-19-2021.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-2-19-2021.pdf,6bc455a792280cacf2a14f1fb4a90502078fa443351ead962d19ad7cf8b6878e,
23,Weather and Climate Dynamics,The composite development and structure of intense synoptic-scale Arctic cyclones,https://doi.org/10.5194/wcd-3-1097-2022,https://openalex.org/W4296855520,2022-09-22,2022,article,32,Alexander F. Vessey; Kevin I. Hodges; Len Shaffrey; Jonathan J. Day,Arctic and Antarctic ice dynamics; Climate variability and models; Tropical and Extratropical Cyclones Research,True,diamond,https://doi.org/10.5194/wcd-3-1097-2022,https://wcd.copernicus.org/articles/3/1097/2022/wcd-3-1097-2022.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-3-1097-2022.pdf,ce4d1c705d5b7e5e4dae8cc9295e35f4661b40d5409213f1076c7d5003bd2131,
23,Weather and Climate Dynamics,"Dynamical and surface impacts of the January 2021 sudden stratospheric warming in novel Aeolus wind observations, MLS and ERA5",https://doi.org/10.5194/wcd-2-1283-2021,https://openalex.org/W4226277126,2021-12-20,2021,article,32,Corwin J. Wright; Richard J. Hall; Timothy P. Banyard; Neil P. Hindley; Isabell Krisch; Dann Mitchell; William J. M. Seviour,Atmospheric Ozone and Climate; Climate variability and models; Meteorological Phenomena and Simulations,True,diamond,https://doi.org/10.5194/wcd-2-1283-2021,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,"Elevation-dependent warming: observations, models, and energetic mechanisms",https://doi.org/10.5194/wcd-5-763-2024,https://openalex.org/W4398210392,2024-05-22,2024,article,31,Michael P. Byrne; William R. Boos; Shineng Hu,Climate variability and models; Meteorological Phenomena and Simulations; Cryospheric studies and observations,True,diamond,https://doi.org/10.5194/wcd-5-763-2024,https://wcd.copernicus.org/articles/5/763/2024/wcd-5-763-2024.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-5-763-2024.pdf,6fc821857f5b5096447d5a33b1f95fd40b690fafcf2058c99e268b7ca15347c8,
23,Weather and Climate Dynamics,Mid-level convection in a warm conveyor belt accelerates the jet stream,https://doi.org/10.5194/wcd-2-37-2021,https://openalex.org/W3092711423,2021-01-18,2021,article,32,Nicolas Blanchard; Florian Pantillon; Jean‐Pierre Chaboureau; Julien Delanoe͏̈,Meteorological Phenomena and Simulations; Climate variability and models; Tropical and Extratropical Cyclones Research,True,diamond,https://doi.org/10.5194/wcd-2-37-2021,https://wcd.copernicus.org/articles/2/37/2021/wcd-2-37-2021.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-2-37-2021.pdf,b4196adf467021dac76fdb7a1912657d8543c75e3eb7208b2b0cc55ffb14f658,
23,Weather and Climate Dynamics,Pacific Decadal Oscillation modulates the Arctic sea-ice loss influence on the midlatitude atmospheric circulation in winter,https://doi.org/10.5194/wcd-3-845-2022,https://openalex.org/W4289841777,2022-08-04,2022,article,31,Amélie Simon; Guillaume Gastineau; Claude Frankignoul; Vladimir Lapin; Pablo Ortega,Climate variability and models; Arctic and Antarctic ice dynamics; Meteorological Phenomena and Simulations,True,diamond,https://doi.org/10.5194/wcd-3-845-2022,https://wcd.copernicus.org/articles/3/845/2022/wcd-3-845-2022.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-3-845-2022.pdf,6c2b062630236507367dd7850a8029d742b4bb3e7d99ad8fcd37552edd066c0b,
23,Weather and Climate Dynamics,Predictability of a tornado environment index from El Niño–Southern Oscillation (ENSO) and the Arctic Oscillation,https://doi.org/10.5194/wcd-3-1063-2022,https://openalex.org/W4297899737,2022-09-14,2022,article,18,Michael K. Tippett; Chiara Lepore; Michelle L’Heureux,Climate variability and models; Meteorological Phenomena and Simulations; Tree-ring climate responses,True,diamond,https://doi.org/10.5194/wcd-3-1063-2022,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Tropospheric eddy feedback to different stratospheric conditions in idealised baroclinic life cycles,https://doi.org/10.5194/wcd-2-111-2021,https://openalex.org/W3093933189,2021-02-04,2021,article,31,Philip Rupp; Thomas Birner,Climate variability and models; Atmospheric Ozone and Climate; Meteorological Phenomena and Simulations,True,diamond,https://doi.org/10.5194/wcd-2-111-2021,https://wcd.copernicus.org/articles/2/111/2021/wcd-2-111-2021.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-2-111-2021.pdf,67b0dbaeb98c7d0f29791e4d0ba0860acb2e52eb1a86136404937d6674e739f9,
23,Weather and Climate Dynamics,Decomposing the response of the stratospheric Brewer–Dobson circulation to an abrupt quadrupling in CO 2,https://doi.org/10.5194/wcd-1-155-2020,https://openalex.org/W3016686812,2020-04-15,2020,article,29,Andreas Chrysanthou; Amanda C. Maycock; Martyn P. Chipperfield,Atmospheric Ozone and Climate; Atmospheric and Environmental Gas Dynamics; Climate variability and models,True,diamond,https://doi.org/10.5194/wcd-1-155-2020,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,A characterisation of Alpine mesocyclone occurrence,https://doi.org/10.5194/wcd-2-1225-2021,https://openalex.org/W4206297392,2021-12-16,2021,article,30,Monika Feldmann; Urs Germann; Marco Gabella; Alexis Berne,Meteorological Phenomena and Simulations; Climate variability and models; Cryospheric studies and observations,True,diamond,https://doi.org/10.5194/wcd-2-1225-2021,https://wcd.copernicus.org/articles/2/1225/2021/wcd-2-1225-2021.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-2-1225-2021.pdf,810c53d323b8b3668e32e0aed087bbe4a3fc76b02dba198ab484bb0a9837b6b4,
23,Weather and Climate Dynamics,Oceanic moisture sources contributing to wintertime Euro-Atlantic blocking,https://doi.org/10.5194/wcd-2-819-2021,https://openalex.org/W3197105310,2021-08-31,2021,article,31,Ayako Yamamoto; Masami Nonaka; Patrick Martineau; A. Yamazaki; Young‐Oh Kwon; Hisashi Nakamura; Bunmei Taguchi,Climate variability and models; Meteorological Phenomena and Simulations; Tropical and Extratropical Cyclones Research,True,diamond,https://doi.org/10.5194/wcd-2-819-2021,https://wcd.copernicus.org/articles/2/819/2021/wcd-2-819-2021.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-2-819-2021.pdf,ecc483502076d8be04ad0dfa549ea07488b4742a82e963d468af1345f78ff227,
23,Weather and Climate Dynamics,The relation between Rossby wave-breaking events and low-level weather systems,https://doi.org/10.5194/wcd-5-87-2024,https://openalex.org/W4391462500,2024-02-01,2024,article,26,Talia Tamarin‐Brodsky; Nili Harnik,Climate variability and models; Meteorological Phenomena and Simulations; Ocean Waves and Remote Sensing,True,diamond,https://doi.org/10.5194/wcd-5-87-2024,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Atmospheric blocking in an aquaplanet and the impact of orography,https://doi.org/10.5194/wcd-1-293-2020,https://openalex.org/W3042067650,2020-07-08,2020,article,29,Veeshan Narinesingh; James F. Booth; Spencer K. Clark; Yi Ming,Climate variability and models; Oceanographic and Atmospheric Processes; Meteorological Phenomena and Simulations,True,diamond,https://doi.org/10.5194/wcd-1-293-2020,https://wcd.copernicus.org/articles/1/293/2020/wcd-1-293-2020.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-1-293-2020.pdf,3cc409bc6c4f8391e80a4be425032c972628c5e6bb16c292742618019d5289d7,
23,Weather and Climate Dynamics,Towards a holistic understanding of blocked regime dynamics through a combination of complementary diagnostic perspectives,https://doi.org/10.5194/wcd-4-399-2023,https://openalex.org/W4376139963,2023-05-11,2023,article,30,Seraphine Hauser; Franziska Teubler; Michael Riemer; Peter Knippertz; Christian M. Grams,Climate variability and models; Tropical and Extratropical Cyclones Research; Meteorological Phenomena and Simulations,True,diamond,https://doi.org/10.5194/wcd-4-399-2023,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Thunderstorm environments in Europe,https://doi.org/10.5194/wcd-4-489-2023,https://openalex.org/W4378176131,2023-05-25,2023,article,14,Deborah Morgenstern; Isabell Stucke; Georg J. Mayr; Achim Zeileis; Thorsten Simon,Lightning and Electromagnetic Phenomena; Fire effects on ecosystems; Plant Water Relations and Carbon Dynamics,True,diamond,https://doi.org/10.5194/wcd-4-489-2023,https://wcd.copernicus.org/articles/4/489/2023/wcd-4-489-2023.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-4-489-2023.pdf,b60e32ccc10663100678f0edd238d790515ea918051b66b8d2035ec2cbc6b84a,
23,Weather and Climate Dynamics,The role of the Indian Ocean Dipole in modulating the austral spring ENSO teleconnection to the Southern Hemisphere,https://doi.org/10.5194/wcd-5-1505-2024,https://openalex.org/W4405474746,2024-12-17,2024,article,9,Luciano Gustavo Andrian; Marisol Osman; Carolina Vera,Methane Hydrates and Related Phenomena; Geophysics and Gravity Measurements; Oceanographic and Atmospheric Processes,True,diamond,https://doi.org/10.5194/wcd-5-1505-2024,,,skipped_final_no_direct_pdf,,,
23,Weather and Climate Dynamics,Investigation of links between dynamical scenarios and particularly high impact of Aeolus on numerical weather prediction (NWP) forecasts,https://doi.org/10.5194/wcd-4-249-2023,https://openalex.org/W4361213888,2023-03-28,2023,article,22,Anne Martin; Martin Weißmann; Alexander Cress,Meteorological Phenomena and Simulations; Climate variability and models; Ionosphere and magnetosphere dynamics,True,diamond,https://doi.org/10.5194/wcd-4-249-2023,https://wcd.copernicus.org/articles/4/249/2023/wcd-4-249-2023.pdf,,downloaded_verified,data\papers\23\10.5194_wcd-4-249-2023.pdf,f35ff7149bbea553d81fd6a5ba4912f2e5cb912a6e526827be758d62599b63f1,
23,Weather and Climate Dynamics,Classification of Alpine south foehn based on 5 years of kilometre-scale analysis data,https://doi.org/10.5194/wcd-3-1113-2022,https://openalex.org/W4297237826,2022-09-26,2022,article,28,Lukas Jansing; Lukas Papritz; Bruno Dürr; Daniel Gerstgrasser; Michael Sprenger,Meteorological Phenomena and Simulations; Climate variability and models; Cryospheric studies and observations,True,diamond,https://doi.org/10.5194/wcd-3-1113-2022,,,skipped_final_no_direct_pdf,,,
